CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
2617,49,Female,One year,79.64,7585.03,No,No,6,No,Credit card,No,1264.1716666666666,477.84000000000003
2618,58,Female,Month-to-month,103.57,1032.12,No,No,49,No,Mailed check,No,21.06367346938775,5074.929999999999
2619,53,Female,One year,95.51,5123.09,No,DSL,26,Yes,Credit card,No,197.04192307692307,2483.26
2620,75,Female,One year,95.29,,Yes,DSL,32,Yes,Mailed check,Yes,144.7846875,3049.28
2621,70,Male,Two year,71.78,7144.44,Yes,Fiber optic,44,Yes,Bank transfer,No,162.37363636363636,3158.32
2622,51,Male,Month-to-month,109.07,6059.7,Yes,Fiber optic,59,No,Electronic check,Yes,102.70677966101695,6435.129999999999
2623,53,Male,Two year,78.81,7729.04,No,No,29,No,Bank transfer,Yes,266.51862068965517,2285.4900000000002
2624,19,Male,Month-to-month,111.75,7688.25,Yes,No,17,No,Mailed check,No,452.25,1899.75
2625,32,Female,One year,74.65,1960.34,No,DSL,18,Yes,Electronic check,No,108.90777777777777,1343.7
2626,51,Female,Month-to-month,70.6,,Yes,DSL,40,No,Bank transfer,No,146.4435,2824.0
2627,53,Male,Month-to-month,42.24,4338.08,Yes,DSL,63,Yes,Electronic check,No,68.85841269841269,2661.1200000000003
2628,23,Female,One year,74.48,1873.9,No,DSL,45,No,Electronic check,Yes,41.64222222222222,3351.6000000000004
2629,56,Male,One year,34.06,1719.98,Yes,DSL,3,Yes,Bank transfer,No,573.3266666666667,102.18
2630,59,Male,Month-to-month,106.97,832.46,No,No,3,Yes,Credit card,Yes,277.4866666666667,320.90999999999997
2631,68,Male,Two year,87.59,6405.25,Yes,No,38,No,Mailed check,No,168.55921052631578,3328.42
2632,68,Female,Month-to-month,119.36,2731.14,Yes,Fiber optic,40,No,Bank transfer,No,68.2785,4774.4
2633,75,Female,One year,29.21,6884.36,Yes,No,68,Yes,Bank transfer,No,101.24058823529411,1986.28
2634,71,Female,Two year,44.07,4944.86,No,DSL,54,Yes,Credit card,No,91.57148148148147,2379.78
2635,78,Female,One year,107.72,5454.34,No,No,20,No,Mailed check,No,272.717,2154.4
2636,29,Male,One year,59.53,2475.06,Yes,No,15,Yes,Bank transfer,No,165.004,892.95
2637,20,Female,Two year,66.63,3766.9,Yes,No,5,No,Electronic check,No,753.38,333.15
2638,62,Female,One year,106.07,3416.08,No,Fiber optic,39,No,Mailed check,No,87.59179487179487,4136.73
2639,35,Female,One year,72.18,2038.37,Yes,Fiber optic,40,Yes,Credit card,Yes,50.95925,2887.2000000000003
2640,57,Male,One year,39.35,6693.59,Yes,No,7,Yes,Bank transfer,Yes,956.2271428571429,275.45
2641,38,Male,One year,109.2,5052.26,No,No,33,No,Electronic check,No,153.09878787878787,3603.6
2642,32,Female,One year,23.11,491.97,Yes,DSL,37,Yes,Mailed check,Yes,13.296486486486486,855.0699999999999
2643,50,Female,One year,109.54,6595.35,Yes,Fiber optic,32,Yes,Bank transfer,No,206.1046875,3505.28
2644,52,Female,One year,25.05,1027.09,No,DSL,43,No,Mailed check,Yes,23.88581395348837,1077.15
2645,43,Female,One year,86.58,3348.83,No,DSL,63,Yes,Electronic check,Yes,53.15603174603174,5454.54
2646,25,Male,One year,27.17,4655.8,No,No,36,Yes,Electronic check,Yes,129.32777777777778,978.1200000000001
2647,53,Female,Month-to-month,90.62,259.68,No,No,49,Yes,Mailed check,No,5.299591836734694,4440.38
2648,65,Female,Month-to-month,23.4,5292.68,Yes,No,25,Yes,Electronic check,No,211.7072,585.0
2649,47,Female,One year,104.25,5345.68,No,DSL,66,No,Electronic check,Yes,80.99515151515152,6880.5
2650,40,Male,Month-to-month,66.59,,No,DSL,9,Yes,Mailed check,No,587.7455555555556,599.3100000000001
2651,59,Male,Two year,29.35,1475.05,Yes,DSL,18,Yes,Mailed check,No,81.94722222222222,528.3000000000001
2652,61,Female,Month-to-month,90.68,2194.71,No,No,22,Yes,Credit card,No,99.75954545454546,1994.96
2653,31,Female,One year,68.93,2129.53,No,No,15,Yes,Bank transfer,No,141.96866666666668,1033.95
2654,31,Female,One year,39.09,7688.52,Yes,No,7,No,Credit card,No,1098.3600000000001,273.63
2655,19,Female,Month-to-month,21.57,726.72,No,DSL,13,No,Credit card,Yes,55.901538461538465,280.41
2656,72,Female,One year,61.8,3544.34,No,DSL,36,No,Credit card,No,98.4538888888889,2224.7999999999997
2657,54,Male,Two year,28.56,6995.78,Yes,Fiber optic,16,Yes,Credit card,No,437.23625,456.96
2658,22,Male,Two year,29.42,6201.83,No,No,41,No,Bank transfer,No,151.2641463414634,1206.22
2659,55,Male,One year,46.73,6615.05,No,DSL,21,No,Mailed check,Yes,315.002380952381,981.3299999999999
2660,62,Female,Two year,83.05,7783.89,Yes,Fiber optic,28,Yes,Electronic check,No,277.99607142857144,2325.4
2661,58,Male,Two year,72.99,,Yes,DSL,17,Yes,Electronic check,No,189.44941176470587,1240.83
2662,79,Male,Month-to-month,26.9,2615.31,No,DSL,65,No,Mailed check,No,40.23553846153846,1748.5
2663,71,Male,Two year,116.84,439.14,No,No,13,No,Mailed check,No,33.78,1518.92
2664,77,Female,Month-to-month,108.72,1370.15,No,Fiber optic,36,Yes,Mailed check,No,38.05972222222223,3913.92
2665,78,Female,One year,45.92,4583.71,Yes,DSL,58,Yes,Electronic check,No,79.02948275862069,2663.36
2666,64,Male,Month-to-month,32.23,1429.75,No,Fiber optic,20,Yes,Credit card,No,71.4875,644.5999999999999
2667,31,Female,One year,114.24,5943.18,No,Fiber optic,52,No,Credit card,Yes,114.29192307692308,5940.48
2668,73,Male,One year,66.11,490.41,Yes,No,6,Yes,Credit card,No,81.735,396.65999999999997
2669,56,Male,One year,51.12,2224.01,No,Fiber optic,23,No,Bank transfer,No,96.69608695652175,1175.76
2670,42,Male,One year,69.04,5624.53,No,No,42,No,Credit card,No,133.91738095238094,2899.6800000000003
2671,37,Male,One year,97.27,2192.92,No,No,24,No,Bank transfer,No,91.37166666666667,2334.48
2672,19,Female,Month-to-month,36.84,5884.33,Yes,No,5,Yes,Electronic check,Yes,1176.866,184.20000000000002
2673,56,Female,One year,96.75,7967.74,Yes,Fiber optic,32,No,Bank transfer,No,248.991875,3096.0
2674,23,Female,Two year,94.94,6417.25,No,DSL,46,No,Mailed check,No,139.5054347826087,4367.24
2675,34,Female,Two year,73.93,,No,No,17,No,Mailed check,No,168.60705882352943,1256.8100000000002
2676,76,Male,One year,106.58,7224.62,Yes,DSL,27,No,Electronic check,No,267.57851851851854,2877.66
2677,42,Female,Two year,33.21,599.2,No,Fiber optic,68,Yes,Credit card,Yes,8.811764705882354,2258.28
2678,74,Male,Month-to-month,79.55,5855.05,Yes,DSL,23,No,Electronic check,No,254.56739130434784,1829.6499999999999
2679,45,Female,Month-to-month,64.93,381.91,Yes,DSL,34,Yes,Mailed check,No,11.232647058823531,2207.6200000000003
2680,19,Female,One year,62.23,1561.53,Yes,No,21,Yes,Credit card,Yes,74.35857142857142,1306.83
2681,52,Female,One year,45.26,7903.17,Yes,No,22,No,Mailed check,No,359.235,995.7199999999999
2682,54,Male,One year,57.23,3014.9,Yes,No,65,No,Electronic check,No,46.38307692307693,3719.95
2683,22,Male,Two year,30.82,6599.9,No,Fiber optic,32,Yes,Credit card,Yes,206.246875,986.24
2684,18,Male,Two year,45.16,3133.48,Yes,DSL,62,Yes,Electronic check,No,50.54,2799.9199999999996
2685,57,Male,Month-to-month,47.2,6752.22,No,Fiber optic,28,Yes,Mailed check,No,241.1507142857143,1321.6000000000001
2686,29,Female,Two year,92.07,7730.43,No,Fiber optic,7,Yes,Credit card,Yes,1104.347142857143,644.49
2687,73,Male,Month-to-month,24.86,3597.18,No,Fiber optic,54,No,Mailed check,No,66.61444444444444,1342.44
2688,53,Male,Two year,85.12,,Yes,Fiber optic,70,No,Credit card,No,65.18457142857143,5958.400000000001
2689,62,Female,Month-to-month,42.14,5103.39,No,No,14,No,Bank transfer,No,364.52785714285716,589.96
2690,40,Female,One year,28.19,7491.71,No,DSL,55,No,Bank transfer,Yes,136.21290909090908,1550.45
2691,64,Male,Two year,50.08,2202.6,No,No,58,Yes,Mailed check,Yes,37.97586206896552,2904.64
2692,48,Female,Month-to-month,42.45,4967.75,Yes,No,44,Yes,Electronic check,No,112.9034090909091,1867.8000000000002
2693,28,Male,Two year,75.2,,No,Fiber optic,46,No,Bank transfer,No,59.40913043478261,3459.2000000000003
2694,27,Female,One year,55.74,1892.08,Yes,No,14,No,Bank transfer,Yes,135.14857142857142,780.36
2695,20,Male,Month-to-month,116.6,,Yes,DSL,44,No,Credit card,No,19.599545454545453,5130.4
2696,71,Male,Two year,116.35,5041.54,No,Fiber optic,41,Yes,Credit card,No,122.96439024390244,4770.349999999999
2697,31,Male,Two year,64.37,7080.27,No,No,2,No,Credit card,No,3540.135,128.74
2698,33,Male,One year,99.51,2940.86,Yes,Fiber optic,5,Yes,Mailed check,No,588.172,497.55
2699,27,Male,One year,21.33,4510.81,Yes,DSL,12,Yes,Electronic check,No,375.90083333333337,255.95999999999998
2700,46,Female,Month-to-month,74.78,5208.64,No,Fiber optic,47,Yes,Electronic check,No,110.82212765957448,3514.66
2701,27,Male,Two year,94.33,3434.27,No,No,35,Yes,Credit card,No,98.122,3301.5499999999997
2702,29,Male,Two year,41.69,7246.11,No,No,19,No,Mailed check,No,381.3742105263158,792.1099999999999
2703,47,Male,One year,26.12,3029.49,No,DSL,63,Yes,Credit card,No,48.08714285714285,1645.5600000000002
2704,58,Male,One year,35.59,1175.08,No,DSL,8,Yes,Electronic check,No,146.885,284.72
2705,18,Male,Month-to-month,64.18,,Yes,Fiber optic,23,No,Mailed check,No,57.53739130434782,1476.14
2706,22,Female,Two year,70.64,,Yes,No,13,No,Credit card,No,549.8992307692307,918.32
2707,37,Female,Two year,58.09,7906.46,Yes,DSL,23,Yes,Credit card,No,343.7591304347826,1336.0700000000002
2708,25,Male,Month-to-month,64.0,2453.72,Yes,DSL,31,No,Electronic check,No,79.15225806451612,1984.0
2709,60,Female,Month-to-month,67.02,1320.1,Yes,No,30,No,Mailed check,No,44.00333333333333,2010.6
2710,29,Male,One year,96.94,3961.26,No,DSL,42,Yes,Electronic check,No,94.3157142857143,4071.48
2711,18,Female,One year,30.52,5734.32,Yes,DSL,2,No,Mailed check,Yes,2867.16,61.04
2712,74,Female,Month-to-month,96.9,4976.74,No,No,11,Yes,Mailed check,No,452.4309090909091,1065.9
2713,71,Male,Month-to-month,88.86,7618.64,Yes,DSL,25,Yes,Credit card,Yes,304.7456,2221.5
2714,37,Female,Two year,94.17,6578.67,Yes,No,29,No,Electronic check,No,226.8506896551724,2730.93
2715,45,Female,Month-to-month,93.45,6977.98,No,No,22,No,Mailed check,No,317.1809090909091,2055.9
2716,74,Male,Month-to-month,67.06,,Yes,Fiber optic,19,No,Bank transfer,Yes,232.89473684210526,1274.14
2717,60,Male,Two year,41.14,2752.75,Yes,No,41,Yes,Credit card,No,67.14024390243902,1686.74
2718,54,Female,Month-to-month,73.66,5673.54,Yes,DSL,38,No,Electronic check,No,149.3036842105263,2799.08
2719,64,Female,One year,115.8,3624.61,Yes,Fiber optic,29,Yes,Mailed check,No,124.98655172413794,3358.2
2720,54,Female,One year,78.85,,No,Fiber optic,22,No,Credit card,No,111.11272727272727,1734.6999999999998
2721,29,Male,Two year,21.1,1387.71,Yes,DSL,8,Yes,Electronic check,No,173.46375,168.8
2722,54,Female,Month-to-month,25.97,4317.42,Yes,Fiber optic,47,No,Electronic check,No,91.86,1220.59
2723,66,Female,One year,119.29,4835.18,Yes,DSL,6,Yes,Credit card,No,805.8633333333333,715.74
2724,66,Female,One year,27.19,4636.53,Yes,Fiber optic,7,No,Mailed check,No,662.3614285714285,190.33
2725,73,Male,One year,24.6,1109.08,Yes,DSL,36,No,Credit card,No,30.807777777777776,885.6
2726,61,Male,One year,55.3,,Yes,No,8,No,Bank transfer,No,580.7375,442.4
2727,73,Male,Month-to-month,116.93,1513.63,Yes,No,46,No,Credit card,No,32.905,5378.780000000001
2728,45,Male,Month-to-month,51.87,,Yes,Fiber optic,64,No,Electronic check,No,84.01515625,3319.68
2729,64,Female,Month-to-month,60.99,3549.2,No,Fiber optic,31,Yes,Bank transfer,No,114.49032258064516,1890.69
2730,32,Male,Month-to-month,83.41,6820.55,No,No,23,Yes,Bank transfer,No,296.545652173913,1918.4299999999998
2731,23,Female,One year,22.41,6270.47,No,DSL,61,No,Mailed check,Yes,102.79459016393443,1367.01
2732,61,Female,Two year,109.78,5850.18,Yes,Fiber optic,50,Yes,Credit card,No,117.0036,5489.0
2733,76,Female,Two year,71.94,5665.75,Yes,No,46,Yes,Mailed check,No,123.16847826086956,3309.24
2734,78,Female,One year,66.68,4571.81,No,Fiber optic,43,No,Credit card,No,106.32116279069768,2867.2400000000002
2735,37,Male,One year,106.07,676.69,No,No,10,No,Electronic check,No,67.66900000000001,1060.6999999999998
2736,67,Male,Two year,115.31,5312.82,No,No,20,Yes,Mailed check,No,265.64099999999996,2306.2
2737,31,Male,Two year,62.34,3841.99,No,No,16,Yes,Electronic check,Yes,240.124375,997.44
2738,19,Male,One year,37.24,3862.53,Yes,DSL,3,No,Electronic check,Yes,1287.51,111.72
2739,26,Male,One year,101.57,3156.37,No,Fiber optic,30,No,Bank transfer,No,105.21233333333333,3047.1
2740,54,Female,Month-to-month,60.33,7446.75,Yes,DSL,18,No,Mailed check,No,413.7083333333333,1085.94
2741,37,Male,Month-to-month,113.55,2145.72,No,DSL,59,Yes,Credit card,Yes,36.36813559322034,6699.45
2742,43,Male,Two year,114.99,2669.44,Yes,No,70,No,Mailed check,Yes,38.13485714285714,8049.299999999999
2743,46,Male,One year,31.48,7711.72,Yes,DSL,35,Yes,Electronic check,No,220.33485714285715,1101.8
2744,18,Male,Two year,115.66,6519.2,Yes,Fiber optic,19,No,Bank transfer,No,343.1157894736842,2197.54
2745,72,Female,Month-to-month,56.83,309.87,Yes,Fiber optic,26,No,Mailed check,No,11.918076923076923,1477.58
2746,52,Female,Month-to-month,84.63,7267.64,No,No,35,Yes,Bank transfer,No,207.64685714285716,2962.0499999999997
2747,23,Female,Two year,23.48,1967.85,Yes,No,57,No,Bank transfer,No,34.52368421052631,1338.3600000000001
2748,54,Female,Month-to-month,108.89,5706.27,Yes,Fiber optic,49,Yes,Electronic check,No,116.45448979591838,5335.61
2749,70,Female,One year,84.16,4513.97,No,Fiber optic,10,Yes,Mailed check,Yes,451.39700000000005,841.5999999999999
2750,76,Male,Two year,84.36,4387.13,No,No,29,Yes,Mailed check,No,151.28034482758622,2446.44
2751,22,Female,One year,110.22,5799.79,No,DSL,71,No,Mailed check,No,81.68718309859155,7825.62
2752,50,Female,One year,70.83,1816.02,No,Fiber optic,68,No,Bank transfer,No,26.706176470588236,4816.44
2753,66,Female,Month-to-month,61.05,1440.4,Yes,No,24,No,Credit card,No,60.01666666666667,1465.1999999999998
2754,68,Male,One year,106.61,5284.92,No,No,43,Yes,Mailed check,No,122.90511627906977,4584.23
2755,31,Male,Two year,94.24,2466.52,Yes,Fiber optic,39,No,Electronic check,No,63.24410256410256,3675.3599999999997
2756,29,Female,One year,114.9,7796.81,No,No,25,No,Bank transfer,Yes,311.8724,2872.5
2757,59,Male,One year,114.01,3721.79,Yes,Fiber optic,68,No,Credit card,Yes,54.73220588235294,7752.68
2758,37,Male,One year,58.23,1070.46,No,No,34,No,Mailed check,No,31.484117647058824,1979.82
2759,70,Female,One year,64.7,5549.36,No,No,53,No,Credit card,No,104.70490566037735,3429.1000000000004
2760,67,Male,One year,45.6,2588.04,No,DSL,55,Yes,Bank transfer,Yes,47.05527272727273,2508.0
2761,41,Male,Month-to-month,86.06,1358.98,No,No,53,No,Credit card,No,25.6411320754717,4561.18
2762,76,Male,Two year,56.45,3498.02,Yes,Fiber optic,18,No,Bank transfer,No,194.33444444444444,1016.1
2763,60,Female,Month-to-month,98.61,7720.93,No,Fiber optic,7,No,Credit card,No,1102.99,690.27
2764,79,Female,Two year,32.16,3409.16,Yes,DSL,63,Yes,Credit card,No,54.11365079365079,2026.0799999999997
2765,51,Female,Two year,31.64,2909.2,Yes,Fiber optic,42,No,Bank transfer,No,69.26666666666667,1328.88
2766,42,Male,Two year,40.45,,No,No,11,Yes,Credit card,No,333.3790909090909,444.95000000000005
2767,67,Female,Two year,28.43,294.5,No,DSL,9,Yes,Electronic check,Yes,32.72222222222222,255.87
2768,46,Male,Two year,82.0,1238.19,Yes,Fiber optic,35,No,Mailed check,No,35.37685714285715,2870.0
2769,74,Male,One year,34.74,6827.46,Yes,No,65,Yes,Credit card,No,105.03784615384616,2258.1
2770,56,Male,Month-to-month,36.0,7828.67,Yes,DSL,5,Yes,Credit card,No,1565.734,180.0
2771,48,Female,Month-to-month,21.42,1431.94,Yes,No,26,Yes,Credit card,No,55.074615384615385,556.9200000000001
2772,73,Female,One year,98.21,4377.04,Yes,Fiber optic,51,No,Mailed check,Yes,85.8243137254902,5008.71
2773,64,Female,Two year,101.23,7737.4,No,Fiber optic,38,Yes,Bank transfer,No,203.6157894736842,3846.7400000000002
2774,60,Female,Month-to-month,36.2,,No,Fiber optic,3,No,Mailed check,No,473.77666666666664,108.60000000000001
2775,67,Male,One year,93.95,1653.22,Yes,Fiber optic,59,No,Credit card,No,28.020677966101694,5543.05
2776,40,Female,One year,63.35,7429.17,No,DSL,13,Yes,Bank transfer,No,571.4746153846154,823.5500000000001
2777,61,Male,Month-to-month,43.96,5704.36,Yes,Fiber optic,35,Yes,Credit card,No,162.98171428571428,1538.6000000000001
2778,55,Female,Month-to-month,82.14,1385.34,No,DSL,3,Yes,Bank transfer,No,461.78,246.42000000000002
2779,37,Female,Two year,37.85,3269.24,Yes,DSL,53,No,Credit card,No,61.68377358490566,2006.0500000000002
2780,40,Female,Two year,95.69,638.91,No,No,55,No,Credit card,No,11.616545454545454,5262.95
2781,79,Male,Month-to-month,24.76,3574.84,No,Fiber optic,45,Yes,Bank transfer,No,79.44088888888889,1114.2
2782,62,Male,Two year,115.91,6267.63,Yes,No,66,Yes,Electronic check,No,94.96409090909091,7650.0599999999995
2783,69,Male,One year,27.19,4520.98,No,No,67,No,Mailed check,No,67.47731343283581,1821.73
2784,33,Male,Two year,77.94,5250.05,Yes,No,44,No,Bank transfer,Yes,119.31931818181819,3429.3599999999997
2785,67,Male,Two year,110.22,2749.2,Yes,No,68,No,Mailed check,No,40.42941176470588,7494.96
2786,59,Female,One year,21.19,1458.89,No,No,62,Yes,Electronic check,No,23.530483870967743,1313.78
2787,77,Male,Two year,69.85,302.31,Yes,Fiber optic,25,Yes,Electronic check,Yes,12.0924,1746.2499999999998
2788,72,Male,One year,55.0,6606.24,No,No,52,No,Bank transfer,No,127.04307692307692,2860.0
2789,25,Male,Two year,78.03,5165.91,No,DSL,50,No,Electronic check,No,103.31819999999999,3901.5
2790,67,Male,Month-to-month,42.55,1988.71,Yes,DSL,1,Yes,Electronic check,No,1988.71,42.55
2791,38,Female,Two year,26.49,3463.78,No,Fiber optic,39,No,Credit card,No,88.8148717948718,1033.11
2792,18,Male,Month-to-month,82.59,6451.26,Yes,DSL,52,Yes,Credit card,No,124.06269230769232,4294.68
2793,72,Female,Month-to-month,61.68,,Yes,No,40,No,Electronic check,No,110.0465,2467.2
2794,25,Female,Month-to-month,82.25,2541.25,No,DSL,60,No,Credit card,No,42.354166666666664,4935.0
2795,46,Female,Month-to-month,41.05,2284.04,Yes,No,69,No,Electronic check,No,33.102028985507246,2832.45
2796,49,Male,Month-to-month,53.87,1897.39,No,Fiber optic,20,No,Credit card,No,94.8695,1077.3999999999999
2797,55,Female,One year,76.17,6625.09,No,DSL,2,Yes,Electronic check,No,3312.545,152.34
2798,22,Male,One year,79.31,4738.51,Yes,DSL,9,No,Electronic check,Yes,526.5011111111112,713.79
2799,64,Male,One year,286.15,5731.43,No,DSL,39,No,Mailed check,No,146.9597435897436,2231.97
2800,39,Male,Month-to-month,48.01,6908.94,Yes,Fiber optic,30,Yes,Electronic check,No,230.29799999999997,1440.3
2801,64,Male,Two year,47.37,7897.52,Yes,Fiber optic,54,Yes,Mailed check,No,146.25037037037038,2557.98
2802,51,Male,One year,37.47,2145.97,Yes,DSL,58,Yes,Bank transfer,No,36.99948275862069,2173.2599999999998
2803,18,Female,Two year,52.54,1611.04,Yes,Fiber optic,44,No,Electronic check,No,36.61454545454546,2311.7599999999998
2804,72,Female,Two year,39.94,,No,No,43,Yes,Electronic check,No,88.45558139534884,1717.4199999999998
2805,72,Male,Month-to-month,83.38,473.56,Yes,Fiber optic,10,No,Mailed check,No,47.356,833.8
2806,43,Female,Month-to-month,76.91,,Yes,DSL,48,Yes,Electronic check,No,132.82083333333333,3691.68
2807,60,Male,Month-to-month,58.26,7093.33,Yes,No,17,No,Credit card,Yes,417.25470588235294,990.42
2808,27,Female,One year,52.58,5551.11,No,DSL,5,Yes,Mailed check,Yes,1110.222,262.9
2809,47,Female,Month-to-month,43.76,2290.36,No,DSL,70,Yes,Mailed check,Yes,32.71942857142857,3063.2
2810,67,Female,One year,73.55,1160.61,Yes,DSL,64,Yes,Credit card,Yes,18.13453125,4707.2
2811,35,Female,One year,111.89,3180.72,No,Fiber optic,66,No,Electronic check,No,48.19272727272727,7384.74
2812,34,Female,One year,88.57,6700.02,No,DSL,71,No,Bank transfer,No,94.36647887323944,6288.469999999999
2813,43,Male,One year,94.44,2913.06,Yes,No,4,Yes,Bank transfer,No,728.265,377.76
2814,25,Male,Month-to-month,103.44,467.19,Yes,No,28,No,Bank transfer,No,16.685357142857143,2896.3199999999997
2815,64,Female,One year,55.16,2339.39,No,No,38,No,Mailed check,No,61.562894736842104,2096.08
2816,57,Male,Month-to-month,26.29,7921.58,No,DSL,66,No,Mailed check,No,120.02393939393939,1735.1399999999999
2817,66,Female,Month-to-month,82.26,5478.02,No,No,67,No,Credit card,No,81.76149253731344,5511.42
2818,29,Male,One year,38.87,7226.67,Yes,No,60,No,Electronic check,No,120.4445,2332.2
